,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
2076,0.785,0.498,-6.977,0.0533,0.00248,1.23e-06,0.224,0.418,143.96,1WtTLtofvcjQM3sXSMkDdX,201587
2077,0.845,0.601,-5.283,0.161,0.0205,0.0,0.385,0.329,74.008,2IpGdrWvIZipmaxo1YRxw5,242013
2078,0.733,0.408,-7.834,0.0388,0.679,3.92e-05,0.11,0.291,94.947,4NYwy0R3NdvORX2B6OZXBT,197854
2079,0.677,0.523,-5.603,0.0439,0.295,0.0,0.15,0.446,60.019,16XNk3bVCSHXN1rlwbXtHb,226507
2080,0.7,0.598,-7.783,0.114,0.0369,0.0,0.111,0.594,160.041,5ZxCk43qwHrzVUahCyRLEm,228453
2081,0.856,0.527,-5.225,0.0997,0.392,0.0,0.11,0.386,98.052,0Dc7J9VPV4eOInoxUiZrsL,266840
2082,0.7,0.538,-5.952,0.045,0.000204,0.0,0.105,0.189,136.518,3B7i9OKRRmIsSBHEbJz58Y,237733
2083,0.495,0.872,-5.853,0.054,0.000201,0.957,0.258,0.0355,132.033,3k43qX8ltLMgDM7xdC9o1W,372727
2084,0.537,0.66,-7.174,0.0296,0.455,0.0,0.135,0.574,148.096,3xdjjKMcMOFgo1eQrfbogM,298373
2085,0.636,0.499,-8.181,0.143,0.395,0.000655,0.364,0.653,175.938,1Vx9Em9vYmyIaNsrMb4hTm,257040
2086,0.658,0.68,-6.13,0.0244,0.0236,0.000111,0.103,0.171,102.031,0kWgcpMcsOhvQoaRicikBd,258227
2087,0.806,0.48,-14.747,0.174,0.304,0.000687,0.0587,0.941,75.695,7vM3yrrWhR5BBKQPLD5pT3,180307
2088,0.365,0.322,-16.42,0.0323,0.76,0.872,0.105,0.361,115.611,2Np8RuV02MoDfUSkjrOwoh,185867
2089,0.464,0.704,-5.165,0.0425,0.23,0.922,0.181,0.239,130.128,7fREgpek7IoiuxefqgTsLA,293680
2090,0.803,0.799,-4.428,0.277,0.511,0.0,0.0781,0.627,104.894,4sG3QE7shDNk1DKJwEAiz5,235227
2091,0.611,0.553,-6.681,0.0328,0.415,0.0,0.497,0.573,84.996,3pCgIUkmRHKydu9HE03QKY,164453
2092,0.201,0.578,-8.312,0.0476,0.789,0.000351,0.104,0.372,188.19,2E3y6X63fbZCYJGELwRAWQ,185373
2093,0.715,0.683,-7.78,0.0586,0.06,0.00242,0.16,0.436,140.029,2xvkkd2mC8MGUwGbsOaT7W,207941
2094,0.584,0.732,-5.054,0.109,0.0135,0.000136,0.334,0.43,84.484,0VUnjyqUaI9wfprJ53kjob,223495
2095,0.795,0.612,-7.844,0.0478,0.19,0.000666,0.187,0.213,110.041,4QQGUCKA89OdgzYj2fZ6uL,228799
2096,0.59,0.869,-3.976,0.062,0.0223,0.0,0.131,0.312,191.932,0rIaGzPIrMGuh02Of4BTFN,223460
2097,0.619,0.603,-9.481,0.0342,0.712,0.0,0.0721,0.958,127.433,48i055G1OT5KxGGftwFxWy,178933
2098,0.533,0.638,-7.13,0.0341,0.202,0.0,0.0729,0.937,156.663,3ohLnESFgYACPMCkoTOzqE,153760
2099,0.745,0.894,-4.811,0.0376,0.154,0.000646,0.0753,0.971,87.498,6FXjVsmKPW93LXRFYhfmmw,148520
2100,0.811,0.859,-6.317,0.168,0.205,3.73e-06,0.0761,0.784,90.686,1uRKT2LRANv4baowBWHfDS,129893
2101,0.662,0.794,-6.942,0.152,0.206,0.0,0.149,0.841,168.106,5z2Gef9D3UgRquZXe7UUW4,149467
2102,0.339,0.208,-16.725,0.0308,0.396,0.000519,0.18,0.288,98.54,2qhASBzpbFhPRtrnZ5lLnz,218013
2103,0.486,0.501,-8.57,0.0326,0.767,7.6e-05,0.0679,0.942,122.894,4ZfQwNx3FlCN07cnUvekh3,152200
2104,0.594,0.291,-12.184,0.0338,0.271,0.0221,0.108,0.739,134.972,2KV09xTXmV0tU9r0fDZISt,137653
2105,0.4,0.818,-11.238,0.08,0.458,3.25e-06,0.132,0.936,166.287,5UvE5QlINnvEc7aFO14DVL,109707
2106,0.377,0.626,-9.662,0.033,0.832,6.46e-05,0.188,0.678,161.468,6wO13Xb3EdHUNixFOEJ0KV,172400
2107,0.743,0.799,-5.466,0.0375,0.699,0.0,0.0635,0.965,116.112,2x6pbpjVGjiWCcH89IK8AX,139200
2108,0.703,0.649,-7.727,0.0312,0.397,0.0,0.209,0.862,122.719,7Gpx2fNJiilvrf9Ss8qbit,159693
2109,0.495,0.613,-9.463,0.0239,0.348,0.0058,0.0406,0.924,100.535,2ozTcQyZQmm9tSmc4VZfwU,170067
2110,0.647,0.691,-5.843,0.0352,0.731,0.000456,0.158,0.721,149.242,777opQ99oLCJxw69IwKH84,131427
2111,0.534,0.462,-8.172,0.0266,0.839,0.0,0.129,0.534,96.195,7dblNGnRXEBrVJunazs2U5,143333
2112,0.555,0.377,-9.123,0.0295,0.671,0.0,0.128,0.619,78.986,0QGwOFQChzflLAmPq5NwKo,158253
2113,0.506,0.699,-3.834,0.0348,0.569,0.0,0.158,0.901,103.463,7vAw4LLIms6X8ZHcbtoazz,141387
2114,0.631,0.749,-8.15,0.0576,0.205,5.21e-06,0.0667,0.437,89.646,30qVCFYKBtAENjTIBA8FPZ,247627
2115,0.563,0.947,-7.245,0.0428,0.175,1.95e-06,0.396,0.963,150.8,4qB3RW5ZifZpAHNXAn3JSf,251240
2116,0.295,0.295,-12.477,0.0349,0.81,0.0,0.116,0.381,176.104,5pQPIO8TU5l6CG50m6097l,199333
2117,0.675,0.811,-7.45,0.0323,0.47,5.7e-06,0.0502,0.845,133.894,3DBVtnyVhc0WGT51K28TC9,207907
2118,0.525,0.875,-6.488,0.129,0.223,0.0,0.0915,0.766,151.814,4gehZ6WYqLOXZpmMEq3Em9,233333
2119,0.582,0.455,-9.023,0.0367,0.699,7.84e-06,0.138,0.462,139.057,20NBVwyVDqpcyQQ36ygcI6,288760
2120,0.334,0.472,-8.791,0.0277,0.6,3.62e-06,0.317,0.431,179.173,3FCto7hnn1shUyZL42YgfO,336093
2121,0.566,0.511,-12.643,0.0283,0.166,1.64e-05,0.183,0.627,93.141,4p6p7ynFrJ71chcXoR2FZq,191533
2122,0.39,0.609,-8.909,0.0446,0.549,5.09e-05,0.469,0.537,149.459,3ij9d7E3pTbXcr0pPE5a2d,436040
2123,0.606,0.912,-6.778,0.0395,0.0924,0.0,0.474,0.775,101.393,7sFX6OyMRjC27PUJY5gp15,219000
2124,0.688,0.777,-6.934,0.035,0.00423,2.66e-06,0.121,0.74,126.877,0h3hyTnhPGaEDvomv6wuMj,276360
2125,0.396,0.568,-11.962,0.0668,0.647,3.74e-05,0.673,0.207,157.671,3ka3ODhzYjfignpmSB0Os7,312040
2126,0.516,0.384,-9.472,0.0345,0.484,4.2e-05,0.33,0.209,122.015,3zIIjuvnDALIs9WNl3w3uT,362400
2127,0.549,0.419,-9.295,0.0309,0.403,0.0,0.107,0.232,135.493,5iteQZfH6xKjrm7tA3cU6h,230960
2128,0.726,0.857,-6.107,0.0359,0.136,0.000252,0.0919,0.704,131.082,6Ep2XErOa5SCBGzARBpCr4,281973
2129,0.742,0.657,-7.589,0.181,0.0958,1.97e-06,0.0895,0.589,140.804,7LbOQt7isddrw3Bs3Czl7E,177267
2130,0.692,0.732,-7.326,0.0519,0.146,0.0,0.11,0.879,98.059,0iAfh5FLixOF3E5JSyk884,177173
2131,0.428,0.154,-15.422,0.0361,0.971,0.000638,0.866,0.394,72.742,723EZydLVlQmEF7UToqiwD,179867
2132,0.689,0.841,-8.309,0.0287,0.108,4.96e-06,0.0981,0.969,113.837,2veYJl7RAW2lkveifGHYKT,229973
2133,0.594,0.389,-14.175,0.0625,0.134,0.0,0.0711,0.146,129.432,4X7UqvLO8ThktU9M2XNxW9,422933
2134,0.51,0.389,-9.343,0.0326,0.0473,0.0,0.111,0.413,105.734,4x1LynYPM9qOtmB7ggoVz0,318040
2135,0.696,0.943,-2.962,0.043,0.0736,0.0,0.653,0.832,129.002,3CSpzkoL1XgDBZ1q9aDCUV,194867
2136,0.506,0.327,-9.574,0.0286,0.183,0.0,0.11,0.627,169.588,3YhcVZIWyakQSTUJD1YMt4,216640
2137,0.566,0.892,-5.209,0.159,0.00683,0.0,0.487,0.751,183.216,0RfdoNWHJbZxAI3sOWS8Q7,229133
2138,0.629,0.552,-7.51,0.047,0.212,0.0,0.277,0.565,109.693,3pokQjeRJg3K7g0izMUlMj,231427
2139,0.738,0.676,-8.353,0.0268,0.057,4.07e-05,0.335,0.868,110.315,5Miaj9wRfCe3txB9tK65ck,248267
2140,0.428,0.362,-11.782,0.0338,0.48,1.98e-06,0.156,0.13,67.698,13GO4xVcrghw46YfwTmTH9,243107
2141,0.592,0.921,-4.713,0.0367,0.0154,1.51e-05,0.227,0.556,127.113,2xudmLTZqwDNiDGMuOqSRD,260573
2142,0.711,0.967,-5.204,0.0474,0.0849,0.0,0.245,0.892,145.02,38bDGWuyYdSdNfrFfbCiVS,288400
2143,0.515,0.523,-6.3,0.0269,0.354,8.2e-06,0.122,0.233,138.751,0IcFhAtZQqCgdv4ugyjQZx,242973
2144,0.459,0.814,-5.907,0.0361,0.109,0.0,0.148,0.68,90.018,78Md5Q7vnKtOlTRTK1m2ru,222493
2145,0.446,0.084,-14.513,0.0348,0.901,2.06e-05,0.105,0.349,128.616,2r2XzhBMB4liDL9YW80Fqs,216333
2146,0.641,0.759,-8.101,0.0556,0.215,1.24e-06,0.0672,0.448,89.698,1ndqYQyhyv0kT13ZhSkoh1,246067
2147,0.53,0.897,-4.904,0.0425,0.0384,0.0,0.415,0.437,110.917,6EdVNX7wbjL2xS3u99xaa0,357200
2148,0.404,0.162,-13.853,0.0343,0.948,0.0,0.247,0.213,135.242,2GTC5mupEuJm5HOB76y08J,210440
2149,0.38,0.0518,-23.565,0.0406,0.994,0.925,0.112,0.105,106.798,3CPaiWrgFvDOWFFmrZer63,412267
2150,0.258,0.136,-29.474,0.0383,0.991,0.924,0.114,0.821,101.727,49uIhP0eyvndLz5ML5FQ0G,59733
2151,0.579,0.419,-10.72,0.0346,0.625,0.0,0.0981,0.673,104.564,6jWkZvd1URGktyTTwcpPpB,165000
2152,0.763,0.656,-6.86,0.0417,0.549,0.0,0.125,0.926,118.394,4CoGNqLap7UGU5Q3VdKug0,156173
2153,0.59,0.737,-5.867,0.0384,0.404,0.0,0.108,0.877,132.966,676Rf0qIOh2gKNEl9TnCOx,164160
2154,0.817,0.405,-13.513,0.0811,0.451,0.0507,0.0468,0.898,121.467,7MiLmLbwNoyf47xQ4TCVYp,419640
2155,0.558,0.455,-9.744,0.0318,0.748,4.2e-06,0.177,0.45,72.348,1clImNojym4goNxc3Sbdd2,176653
2156,0.603,0.508,-13.425,0.0483,0.502,0.0,0.471,0.729,98.368,3tRW6b0mZdgs1LcNefRiqd,450973
2157,0.62,0.813,-6.115,0.0307,0.29,0.000109,0.143,0.832,129.38,76resiPGue5Cum9rLUKCj0,148093
2158,0.805,0.602,-9.7,0.0579,0.119,0.000122,0.0581,0.744,94.382,3VZmChrnVW8JK6ano4gSED,238600
2159,0.724,0.346,-11.256,0.0366,0.199,0.0,0.111,0.637,117.188,37j56IWzpplKE5zrlQRmxc,196707
2160,0.669,0.593,-7.881,0.0629,0.438,0.0,0.151,0.852,121.132,2Z53hStAmObxInLh2BGvuQ,125640
2161,0.642,0.549,-7.971,0.0324,0.278,0.0,0.233,0.897,110.432,4olXkeoGHz1XhFrUxyovK5,175947
2162,0.554,0.755,-9.468,0.0368,0.558,0.0,0.65,0.857,81.038,1OrllJa037NRiBtpSRjOpO,178720
2163,0.514,0.569,-7.873,0.0607,0.221,0.0,0.0676,0.792,151.956,1VaklDgUciP3e5We6sYwGP,176600
2164,0.665,0.698,-7.615,0.0323,0.452,0.0,0.386,0.797,130.098,6AK4tQy3PaZtLd0cwL5Msp,146507
2165,0.618,0.601,-8.914,0.0334,0.228,1.56e-05,0.132,0.817,93.608,2JFD5SI6nu1DxCy05XWun8,133720
2166,0.729,0.396,-9.969,0.0338,0.168,0.0,0.0928,0.666,117.168,1QjxZ3noDZK5o9b1ic7Fkd,193760
2167,0.281,0.703,-9.826,0.113,0.42,1.77e-06,0.507,0.834,202.086,7ef2D8coNSbdfHURTz32XD,233387
2168,0.504,0.638,-11.399,0.0744,0.23,0.0,0.0643,0.672,167.043,2LSAgpp7POiCmtdryCpNRB,291840
2169,0.29,0.668,-8.734,0.0478,0.606,1.71e-05,0.596,0.542,132.923,1c1st6elhAkQ1laMvZSMxG,236467
2170,0.528,0.706,-11.078,0.0349,0.899,0.357,0.167,0.774,100.34,4ljEetqmoSqeNKFC1LQt1N,235693
2171,0.859,0.834,-9.411,0.0424,0.219,0.000998,0.333,0.883,122.641,20aUezgH3TxjJS8tqPneh9,252747
2172,0.584,0.975,-6.534,0.0651,0.141,0.501,0.101,0.876,138.341,01gDLZsi0j5fWC28FLPNO8,535333
2173,0.784,0.708,-9.141,0.11,0.457,7.5e-05,0.0913,0.748,120.11,4XsH9zBWPOCdXoH9ZDdS8r,233600
2174,0.586,0.825,-4.73,0.0285,0.729,0.0,0.381,0.677,98.17,0YJvN0CZyGDmP5YHwKrcQh,181653
2175,0.632,0.59,-10.206,0.0305,0.346,0.0,0.24,0.953,130.287,5c33j1xFVOL4G24zxYhssB,172733
2176,0.489,0.866,-7.433,0.0933,0.753,0.0,0.876,0.416,138.63,2ZNTPtYmAhN9vCwnAgqKn1,268560
2177,0.376,0.67,-9.273,0.0854,0.0727,2.52e-06,0.0718,0.837,185.503,3ZxfehzRtB3oJcBuxWXFZQ,169293
2178,0.75,0.78,-7.861,0.036,0.367,2.67e-06,0.153,0.738,94.864,0NnyYBnyStcNKDu7PejLPF,223520
2179,0.837,0.703,-9.385,0.0415,0.415,2.73e-05,0.153,0.914,121.556,1wouF9mtyiwZDYiq5YElaq,245480
2180,0.593,0.791,-8.698,0.068,0.175,0.0,0.0976,0.63,112.295,2vLaES21zwbX1Rnmj56Bbb,188800
2181,0.382,0.727,-6.677,0.0861,0.729,0.0,0.196,0.826,207.265,5i0urffBRKl09GSX2Jhdeh,249733
2182,0.498,0.63,-5.808,0.0276,0.416,0.0,0.238,0.822,169.115,2gliw3L0oa4w8LqaHploje,352920
2183,0.64,0.502,-8.904,0.0325,0.47,0.0,0.385,0.663,85.005,6sg9ew2UWHvbZpQOlpwiIT,270000
2184,0.687,0.563,-9.848,0.0302,0.196,0.0,0.0648,0.967,126.815,0O7qtTVXI5fYIEJTNEZNxQ,163933
2185,0.617,0.622,-8.303,0.0284,0.0249,0.0,0.17,0.697,119.668,11npGmmHAsN9i11Vcnwtko,180067
2186,0.51,0.515,-7.247,0.0253,0.593,1.24e-06,0.654,0.331,93.212,5RdhBLmB4DyFHLglRrfx63,237760
2187,0.639,0.543,-12.777,0.0303,0.492,1.29e-05,0.28,0.937,98.185,4CbUtLtAcgLJ7mAIeooJS8,180840
2188,0.715,0.678,-11.842,0.0475,0.486,0.000192,0.15,0.947,94.769,6wDviYDtmSDZ0S6TVMM9Vc,177733
2189,0.488,0.335,-10.789,0.0268,0.664,0.0,0.173,0.708,96.333,3AR9uXc8JbOVfe92kzmJTH,174360
2190,0.62,0.81,-6.594,0.039,0.432,0.0,0.0843,0.793,150.737,5MbNAHqNksNDycMZ0WUaO5,172400
2191,0.591,0.781,-9.68,0.192,0.0677,0.0,0.294,0.709,109.481,7bfWzWm54GVlb8XBKIb9Zx,200960
2192,0.453,0.655,-4.22,0.0259,0.0794,7.61e-06,0.0849,0.368,172.012,0ll8uFnc0nANY35E0Lfxvg,236160
2193,0.526,0.762,-12.437,0.0342,0.000972,0.000116,0.338,0.505,136.203,263aNAQCeFSWipk896byo6,214400
2194,0.6,0.791,-6.484,0.0622,0.0246,0.0996,0.0796,0.317,137.588,1z1m5WqzxzjRy4VGJMK2ft,214107
2195,0.687,0.707,-5.441,0.0321,0.0647,4.13e-06,0.053,0.686,107.981,6HWziUtppmkq9PwV9Qao7P,222120
2196,0.521,0.938,-3.249,0.16,0.0024,0.0,0.0614,0.509,170.01,1kX2LBOqOs8vwspQlLmFic,192747
2197,0.503,0.908,-3.681,0.0598,0.216,0.0,0.366,0.857,200.147,3zSaWBoojpQGDPO2oIL80H,260093
2198,0.559,0.833,-2.522,0.0446,0.0374,0.0,0.0583,0.875,183.96,6kJ3HAswRVb1gyzXw85fUg,200187
2199,0.361,0.93,-2.619,0.0465,0.000445,2.27e-06,0.938,0.856,127.537,6LsG3m4BSCJedgK3209Anp,213573
2200,0.453,0.881,-3.654,0.0463,0.0231,0.0,0.165,0.492,140.033,1FPu90QMa3YjuuRbbnswh9,274253
2201,0.541,0.929,-2.841,0.0615,0.000238,0.00289,0.217,0.842,130.001,4ONEFFmFkXTXdEwFEwfcMh,183240
2202,0.644,0.756,-4.286,0.0739,0.00719,0.000107,0.176,0.649,129.975,6MgN3QovgKKNS8ZdGdtXFn,204347
2203,0.496,0.947,-3.614,0.0553,0.000334,0.000104,0.326,0.672,144.977,7v5diXMK49b2ccZeBI90KN,199667
2204,0.472,0.946,-2.339,0.0639,0.000117,0.00202,0.0977,0.554,174.029,7IvHfetOu7rKsoBB6gN586,162853
2205,0.459,0.719,-4.058,0.0308,0.0257,0.0,0.0827,0.849,176.178,2sPBzi5XDIdORTimNvbVXf,203693
2206,0.477,0.981,-3.396,0.306,0.07,3.17e-05,0.648,0.502,163.999,3mMcONXl666919f7y6tA5j,205053
2207,0.604,0.902,-1.912,0.0386,0.00754,0.0,0.62,0.525,130.029,5IhDbkr7TIy9trIOnW8cv1,212027
2208,0.476,0.969,-2.696,0.122,0.000646,0.0,0.148,0.703,149.931,1Nh3lQFZsnyCmFPCK93avB,174333
2209,0.591,0.796,-3.388,0.045,0.00169,0.0,0.27,0.597,120.094,4kgDA9lcvZ2fzrYXCnhBBl,191533
2210,0.464,0.959,-3.188,0.0794,0.000145,0.0,0.334,0.566,103.76,7KfhgSJGvdF9gebtWJrvhO,184293
2211,0.69,0.943,-2.423,0.133,0.0448,0.0,0.161,0.628,107.997,78ZWccucCkimtJs1oHh38v,210147
2212,0.413,0.953,-3.247,0.15,0.00111,0.0,0.453,0.58,169.966,4hCY2Ojd6Gqylqd4G1yACB,195067
2213,0.55,0.985,-2.745,0.061,0.0258,0.0,0.796,0.644,139.962,6jpLBbyXG9KyM8PFDS5FL3,192213
2214,0.401,0.85,-2.956,0.0383,0.00369,0.0,0.149,0.375,78.045,03WmeqPnjaBnm4lfwm8v8z,220587
2215,0.57,0.928,-2.503,0.0433,4.62e-05,0.000312,0.332,0.57,124.022,0Tt9pbBa1FntU9a0Bu61wS,196573
2216,0.474,8.62e-05,-6.423,0.416,0.0335,0.000148,0.273,0.381,97.706,4E04cTN5Gsvel7WAXHvCzt,714973
2217,0.583,0.719,-5.643,0.035,0.00184,0.0356,0.0919,0.299,123.999,3ym8RPF4EQPqtW0v8G44BT,202107
2218,0.603,0.952,-3.699,0.0947,0.00189,0.000445,0.317,0.588,133.97,573latfTMO7SpGtStVrQx5,163627
2219,0.506,0.899,-5.826,0.0595,0.0028,0.0,0.372,0.518,128.001,4xjkURdXzlD9v41aqxKj14,191307
2220,0.39,0.716,-5.702,0.0327,0.015,0.0,0.159,0.437,171.882,6eemPcEyvaxp7gDhDtY8HT,222680
2221,0.602,0.91,-4.9,0.0403,0.0073,6.7e-06,0.265,0.826,94.01,6OAjBZZVEr88WpbeajpKvF,168933
2222,0.552,0.912,-5.575,0.0631,0.000116,3.3e-05,0.288,0.497,135.991,2bFwAkr1ZWiCJYHdCsFolZ,237467
2223,0.433,0.949,-4.395,0.151,8.25e-05,0.0,0.0572,0.429,84.864,67MudlrE6QB0cpjuVMbgSH,202427
2224,0.537,0.756,-4.808,0.0364,0.0538,0.0,0.215,0.689,92.021,5qx0xY7cNbeMOCbWoZ6NiV,215920
2225,0.441,0.933,-3.64,0.147,0.0001,0.000159,0.0638,0.458,178.019,0xMxv5w8NmSlxoD7UUFn1B,156680
2226,0.515,0.87,-3.651,0.0588,0.0107,0.0,0.0679,0.435,92.043,6YUVY9hQSUnBve3MBRw1wd,224360
2227,0.564,0.992,-1.735,0.26,0.00188,0.0,0.0423,0.358,130.082,4NXRIJkvnBVOqdTQeUOX6W,183493
2228,0.387,0.975,-2.219,0.0984,0.061,0.0,0.133,0.294,181.843,0SvNqkF6EX3dePmcd4i3j7,194600
2229,0.57,0.89,-2.725,0.0451,0.00133,0.0105,0.144,0.481,93.976,2Y3wF2Udv5amUErlNjLrZV,167707
2230,0.624,0.95,-2.216,0.0566,0.00156,1.96e-05,0.159,0.666,103.998,0uEJuGXKNWV3y5mRjh3uGw,195093
2231,0.505,0.964,-2.825,0.109,0.000397,0.000109,0.478,0.498,131.992,3JoNcUUiRmDHMXmvNilMu4,185133
2232,0.532,0.962,-2.015,0.138,0.000626,0.000285,0.125,0.528,133.908,2Uq3SJDYv7gakSNc8gcgFC,134867
2233,0.298,0.918,-2.622,0.0586,0.02,4.1e-06,0.938,0.364,155.075,3UT562GHuZSIf2q5b23UTo,202000
2234,0.544,0.967,-1.677,0.0568,0.000254,0.000189,0.125,0.62,134.075,2Ua0IFccJq16opYVkKDexV,215773
2235,0.396,0.966,-1.291,0.112,0.000498,0.0,0.105,0.368,160.052,5SGiCd5BX0vS9r3OD9L2Tk,181067
2236,0.249,0.973,-2.307,0.243,0.0935,0.0,0.146,0.318,160.039,3zoviTwiolkU2jdkhAm9s0,213827
2237,0.612,0.924,-3.877,0.0316,0.159,4.34e-05,0.103,0.96,115.953,3i3GeK0qLQybu4ah42YmCY,295987
2238,0.797,0.608,-6.096,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999,01TuObJVd7owWchVRuQbQw,279507
2239,0.76,0.479,-5.574,0.0466,0.556,0.0,0.0703,0.913,89.911,3KkXRkHbMCARz0aVfEt68P,158040
2240,0.885,0.94,-5.908,0.0913,0.161,0.0,0.0675,0.773,110.005,7cGFbx7MP0H23iHZTZpqMM,162347
2241,0.611,0.602,-4.89,0.0437,0.000837,0.0,0.112,0.624,168.154,3T4UodGkfZObJ43RtA5KFU,148460
2242,0.729,0.658,-3.386,0.225,0.0506,0.0,0.0693,0.551,140.043,3wKKkGVn7cVSfgPeYYIiXG,250667
2243,0.622,0.513,-8.045,0.355,0.306,0.0,0.413,0.691,132.613,1CAijerspiGnyZHAVsGNL1,209564
2244,0.694,0.664,-4.649,0.05,0.639,0.0,0.0929,0.676,95.941,2S1LebN6AXXQqJolBxlWgO,281500
2245,0.581,0.669,-3.659,0.0385,0.19,0.0,0.243,0.926,78.073,2KOt2JrCB720UxIbyzweQo,133893
2246,0.623,0.493,-7.727,0.0338,0.0632,0.0,0.104,0.594,81.019,5A6BJLZArq1MPjsnmcuk5f,223847
2247,0.782,0.656,-5.62,0.031,0.0135,1.54e-05,0.0998,0.554,118.046,5DULpe1tGzudQB7LHCXlEr,223159
2248,0.508,0.651,-4.838,0.376,0.0167,0.0,0.29,0.601,84.02,0MtMx5gt6kM2W7tD26Jp5H,203040
2249,0.605,0.56,-8.044,0.0893,0.0156,3.23e-06,0.111,0.433,140.04,2gYizv7aCGXQN7bceKwelM,195040
2250,0.616,0.914,-2.705,0.0492,0.0655,1.76e-05,0.652,0.684,91.017,5434Zri0nGESmjDlSKhx4U,182267
2251,0.681,0.629,-6.167,0.0311,0.0107,0.0,0.0843,0.358,142.018,0evnUdYzW18jCOTPNXZTzH,226116
2252,0.612,0.501,-6.764,0.0433,0.0202,0.0,0.0458,0.49,143.839,747JUFQOb9JL88fCbiiFY6,188499
2253,0.719,0.866,-5.574,0.163,0.0187,0.0,0.362,0.698,132.924,7roCTVRPs3VJfvq2tbsdWv,174686
2254,0.773,0.954,-3.599,0.113,0.0574,0.0,0.0805,0.686,112.031,5PQ7irciwANKgxvqlsPsGb,201895
2255,0.702,0.507,-8.194,0.0751,0.38,2.82e-06,0.195,0.383,101.105,7gFiscQgYvhfeKvSh7SyDS,203776
2256,0.502,0.786,-4.378,0.317,0.255,0.0,0.65,0.739,169.021,4dASQiO1Eoo3RJvt74FtXB,243491
2257,0.545,0.783,-4.261,0.0345,0.00489,0.0,0.132,0.551,174.084,1oew3nFNY3vMacJAsvry0S,193733
2258,0.639,0.284,-7.297,0.0553,0.99,0.000353,0.13,0.449,111.751,01IijPq9o4pLYDCMLLb23I,163400
2259,0.321,0.474,-9.383,0.0348,0.743,0.0,0.204,0.804,121.199,2F4FNcz68howQWD4zaGJSi,162093
2260,0.441,0.547,-12.222,0.0337,0.13,0.000143,0.109,0.716,134.753,5VSAonaAPhhGn0G7hMYwWK,199573
2261,0.529,0.743,-5.523,0.0481,0.177,0.0,0.0759,0.78,116.817,0zK545STj6P7qbFSpCK9pp,180547
2262,0.581,0.28,-9.091,0.0381,0.936,1.56e-05,0.305,0.813,137.831,77f3aNeabAbOaSB32Sd5QE,126533
2263,0.803,0.776,-7.561,0.0333,0.149,0.00471,0.222,0.969,113.193,02FJNRUlB28e1F0R9uP2s1,188813
2264,0.479,0.733,-8.753,0.0256,0.306,2.4e-05,0.414,0.806,99.307,7c76SiAfT7JkMiCm8BBCcP,208840
2265,0.48,0.238,-10.587,0.0569,0.78,8.65e-05,0.631,0.308,132.972,1JAI5Ia020mdGH2wMQEacy,137760
2266,0.471,0.494,-10.407,0.0312,0.387,0.0944,0.617,0.373,79.255,1Qa0Y05al633fG8f9Peytc,229827
2267,0.665,0.673,-7.95,0.0493,0.259,7.62e-06,0.497,0.779,132.642,0dBatXn1vVUl0jLgXRClwD,322549
2268,0.661,0.346,-9.115,0.03,0.452,0.0,0.131,0.256,129.752,6mwA6YiKDjAUG8kWvRRUPh,263667
2269,0.701,0.755,-5.82,0.0417,0.00363,0.000795,0.121,0.116,95.036,5zsHmE2gO3RefVsPyw2e3T,222307
2270,0.585,0.941,-3.278,0.145,0.03,8.41e-06,0.196,0.45,130.024,7cFFhb9Wz2ZXLSpEk2VDKd,153773
2271,0.766,0.881,-5.158,0.137,0.0166,2.3e-06,0.347,0.674,112.027,4Uy3kNxW2kB8AEoXljEcth,174893
2272,0.724,0.6,-4.391,0.29,0.141,0.000218,0.104,0.466,86.984,6VS7wKwtvL2FvTupYSWZ9e,196387
2273,0.728,0.727,-3.585,0.206,0.0128,0.0,0.0882,0.89,143.144,6V81K1OcvYgHEnCA6A2Qx9,171467
2274,0.715,0.639,-5.017,0.0752,0.0622,0.0,0.157,0.151,149.996,6rz0dTA0PdhXImFV5EjM0w,205800
2275,0.567,0.651,-7.146,0.0554,0.0519,0.0,0.183,0.519,93.989,2CWOMDYFK4Ef3867nEhnVM,199147
2276,0.871,0.751,-8.042,0.0788,0.00391,0.0,0.0853,0.787,139.984,0vkzRCT7wzqWCFJw5TN1MQ,178720
2277,0.764,0.725,-8.812,0.0576,0.463,5.91e-06,0.109,0.0794,100.063,5F2AuFzEiuAQD0JVNjVJQz,177653
2278,0.443,0.623,-6.717,0.0718,0.0468,0.0,0.247,0.156,79.365,3vWzyGTu6Ovo1GdrcJqH6e,233000
2279,0.58,0.935,-4.847,0.293,0.176,0.0,0.514,0.666,129.173,6kiauSlWtddVQx4JwJx51p,219400
2280,0.604,0.736,-5.596,0.0555,0.00608,0.109,0.11,0.345,118.012,7pBsquIkbED6W6uSQJGbkn,211360
2281,0.722,0.764,-5.656,0.398,0.145,0.0,0.171,0.796,139.831,0Lw6aQcBFWTQ9m4MSwwwes,245413
2282,0.798,0.675,-5.041,0.0442,0.0912,0.0,0.0894,0.842,101.956,3HVWdVOQ0ZA45FuZGSfvns,219947
2283,0.746,0.787,-6.373,0.12,0.214,0.0,0.0669,0.607,95.005,543bCW2ruMPmxUBWirQ3MR,206187
